canvas_id,course_name,type,title,date,link,is_completed,grade,summary
10500000181580689,Cmpsc461 Fa25 Programming Language Concepts,file,mini_summaries.txt,2025-09-11T17:29:17Z,https://canvas.instructure.com/files/1050~181580689/download?download_frd=1&verifier=FpNZ0n5cg3UCcJdY2QtdcnHr5KOxJoLNEMtfXOQL,N/A,N/A,"Lexical analysis, the compiler's first phase, transforms character streams into tokens (lexeme + attribute) by matching patterns, typically regular expressions. It removes non-significant characters, handles lookahead, and manages errors. Regular expressions formally define these patterns and regular languages using alphabets, strings, and operations like concatenation, union, and iteration, enabling powerful pattern matching."
10500000182007857,Cmpsc461 Fa25 Programming Language Concepts,file,mini_summaries.txt,2025-09-19T12:33:08Z,https://canvas.instructure.com/files/1050~182007857/download?download_frd=1&verifier=uXTqwG1cdODU2vIq5VcvZhHFmqJzw41dwulCRnxc,N/A,N/A,"Lexical analysis, the compiler's first phase, transforms character streams into tokens (lexeme + attribute) by matching patterns, typically regular expressions. It removes non-significant characters, handles lookahead, and manages errors. Regular expressions formally define these patterns and regular languages using alphabets, strings, and operations like concatenation, union, and iteration, enabling powerful pattern matching."
10500000182851329,Cmpsc461 Fa25 Programming Language Concepts,file,mini_summaries.txt,2025-10-06T11:15:36Z,https://canvas.instructure.com/files/1050~182851329/download?download_frd=1&verifier=eVNVRD5MJnm8GIWX5vTJIenGMgPWIvZ21HnNwOxD,N/A,N/A,"Lexical analysis, the compiler's first phase, transforms character streams into tokens (lexeme + attribute) by matching patterns, typically regular expressions. It removes non-significant characters, handles lookahead, and manages errors. Regular expressions formally define these patterns and regular languages using alphabets, strings, and operations like concatenation, union, and iteration, enabling powerful pattern matching."
10500000183129853,Cmpsc461 Fa25 Programming Language Concepts,file,mini_summaries.txt,2025-10-10T23:15:03Z,https://canvas.instructure.com/files/1050~183129853/download?download_frd=1&verifier=xDfOlqBWeJQ3IlJBx1AY1IFrrRGnfLQ9fb55GXWQ,N/A,N/A,"Lexical analysis, the compiler's first phase, transforms character streams into tokens (lexeme + attribute) by matching patterns, typically regular expressions. It removes non-significant characters, handles lookahead, and manages errors. Regular expressions formally define these patterns and regular languages using alphabets, strings, and operations like concatenation, union, and iteration, enabling powerful pattern matching."
10500000183497110,Cmpsc461 Fa25 Programming Language Concepts,file,mini_summaries.txt,2025-10-18T18:55:18Z,https://canvas.instructure.com/files/1050~183497110/download?download_frd=1&verifier=dYdvKlF2kOAWa5XZwKAeRStSgepuQHoN3SKespGZ,N/A,N/A,"Lexical analysis, the compiler's first phase, transforms character streams into tokens (lexeme + attribute) by matching patterns, typically regular expressions. It removes non-significant characters, handles lookahead, and manages errors. Regular expressions formally define these patterns and regular languages using alphabets, strings, and operations like concatenation, union, and iteration, enabling powerful pattern matching."
10500000180004564,Cmpsc461 Fa25 Programming Language Concepts,file,Names-Bindings-Scopes.pdf,2024-09-13T11:06:44Z,https://canvas.instructure.com/files/1050~180004564/download?download_frd=1&verifier=6h2GUQcOj7mkRqsTwRcCe9AdsN4kE8zXgonuBdN5,N/A,N/A,"Semantic analysis validates programs, ensuring name, type, and declaration correctness by handling non-context-free syntax errors. Names bind to objects, with lifetimes determined by static, stack, or heap allocation. Lexical/static scopes (managed by symbol tables) define name visibility. Binding (shallow/deep) for function parameters and stack frames (using static/dynamic links) implement these scoping rules."
10500000180004751,Cmpsc461 Fa25 Programming Language Concepts,file,note-1.pdf,2024-10-23T11:25:35Z,https://canvas.instructure.com/files/1050~180004751/download?download_frd=1&verifier=0gC7jfefOm0tS8ynFMCqe7sPM4WBM5Vn4ZrUUOkN,N/A,N/A,"Lambda calculus is a system describing functions via variables, application, and abstraction (λx:t). It defines free/bound variables, lexical scope, and first-class functions. Core operations are capture-avoiding substitution and reductions: α (renaming), β (function application: (λx:t)t0 = t[t0/x]), and η (simplification: λx:tx = t). Classical LC permits non-deterministic reduction order."
10500000180004752,Cmpsc461 Fa25 Programming Language Concepts,file,note-2.pdf,2024-10-23T11:25:36Z,https://canvas.instructure.com/files/1050~180004752/download?download_frd=1&verifier=QJqcxFZmYjHgcV0LgmTHDalXFdbAZwUDjiXawNEX,N/A,N/A,"CMPSC 461's Lecture Note 2 details encoding booleans and integers within lambda calculus. Booleans `TRUE` (`xy:x`) and `FALSE` (`xy:y`) are defined, along with `IF` and `AND` functions. Integers are represented by Church numerals (`n = f z:f^n z`), and functions like `SUCC`, `PLUS`, and `MULT` are constructed from the core calculus to enable arithmetic."
10500000180004733,Cmpsc461 Fa25 Programming Language Concepts,file,OOP.pdf,2024-11-21T13:11:58Z,https://canvas.instructure.com/files/1050~180004733/download?download_frd=1&verifier=QSBj72bl2vRKM1jY75gkRRjb2XPEK087fgsnnpIk,N/A,N/A,N/A
10500000180004525,Cmpsc461 Fa25 Programming Language Concepts,file,Parsing.pdf,2024-09-11T11:47:39Z,https://canvas.instructure.com/files/1050~180004525/download?download_frd=1&verifier=TKgT7RgvfRyTvjt3LbKtLnrL1fvOuHCcltMdIGu3,N/A,N/A,"CMPSC 461's parsing unit examines parse trees as graphical derivations, detailing their root (start symbol), internal nodes (RHS grammar), and terminal leaves. It addresses grammar ambiguity—when a string has multiple parse trees—and its resolution through precedence, associativity, and grammar rewriting. The content introduces Abstract Syntax Trees (ASTs) as simplified parse trees, and differentiates between top-down and bottom-up parsing techniques."
10500000180668857,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#1 Solution.pdf,2025-08-25T00:15:35Z,https://canvas.instructure.com/files/1050~180668857/download?download_frd=1&verifier=m5zg2wVdzhGb5QsltwOS3SW6fepWOZ9JmkWIFJpM,N/A,N/A,N/A
10500000180668856,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#1.pdf,2025-08-25T00:15:34Z,https://canvas.instructure.com/files/1050~180668856/download?download_frd=1&verifier=Jm7Olg7R7HmhEDMs2YtsIsuWGPQuUxNMDH4WnoAz,N/A,N/A,N/A
10500000181306401,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#2 Solution.pdf,2025-09-07T10:20:27Z,https://canvas.instructure.com/files/1050~181306401/download?download_frd=1&verifier=bF07JJ83O29KELfHKUMKb8JwUVn7LyzNdpgsRYTx,N/A,N/A,N/A
10500000181306400,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#2.pdf,2025-09-07T10:20:26Z,https://canvas.instructure.com/files/1050~181306400/download?download_frd=1&verifier=KzpuwCczHleYwWyqAH5owwJozG7Kxgbs7Wgu3BGj,N/A,N/A,N/A
10500000181739504,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#3 Solution.pdf,2025-09-15T10:09:01Z,https://canvas.instructure.com/files/1050~181739504/download?download_frd=1&verifier=2PFOvAwDWR38hpFXFNDYTYB3b3vORGCMxnYYZeVn,N/A,N/A,N/A
10500000181739503,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#3.pdf,2025-09-15T10:09:00Z,https://canvas.instructure.com/files/1050~181739503/download?download_frd=1&verifier=YRApaggemppU0CbEwZHUoVJIwKUvfNla9XQuq8e6,N/A,N/A,N/A
10500000182901739,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#4 Solution.pdf,2025-10-07T01:19:48Z,https://canvas.instructure.com/files/1050~182901739/download?download_frd=1&verifier=u3YuO12kFd3YuGnCLITGR8TGGieMK9j9voTT86yv,N/A,N/A,N/A
10500000182901741,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#4.pdf,2025-10-07T01:19:49Z,https://canvas.instructure.com/files/1050~182901741/download?download_frd=1&verifier=7C78nglnFOWpoJxmmmWimKxnVmz47yNJ02OwoVYe,N/A,N/A,N/A
10500000183267604,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#5 Solution.pdf,2025-10-14T08:53:07Z,https://canvas.instructure.com/files/1050~183267604/download?download_frd=1&verifier=0nko0GgGwzC9MT9lM0Gq0NvkC4F1oaXi5kV23T3k,N/A,N/A,N/A
10500000183267605,Cmpsc461 Fa25 Programming Language Concepts,file,Practice Assignment#5.pdf,2025-10-14T08:53:08Z,https://canvas.instructure.com/files/1050~183267605/download?download_frd=1&verifier=Euy1v0ggtUURnapb6e5GdiAaYZHtm4X7AYEXW4Oz,N/A,N/A,N/A
10500000180004606,Cmpsc461 Fa25 Programming Language Concepts,file,Program-Verification.pdf,2024-11-18T12:38:20Z,https://canvas.instructure.com/files/1050~180004606/download?download_frd=1&verifier=GmFQJ3GxtsozKCxfRHUxEBJJXoxfTMHvkrQEnNJz,N/A,N/A,N/A
10500000182607452,Cmpsc461 Fa25 Programming Language Concepts,file,Project 1 Instructions.pdf,2025-09-30T21:02:18Z,https://canvas.instructure.com/files/1050~182607452/download?download_frd=1&verifier=J5BtYIXM6BkncGWM31pBGdikf2fzQF3cACE7kfsB,N/A,N/A,N/A
10500000180004669,Cmpsc461 Fa25 Programming Language Concepts,file,Racket Cheat Sheet.pdf,2024-10-21T11:19:58Z,https://canvas.instructure.com/files/1050~180004669/download?download_frd=1&verifier=aYlj4NNN1e9S81Yp09v7tFwSsCPFkE3xyzX9xrcW,N/A,N/A,N/A
10500000180004706,Cmpsc461 Fa25 Programming Language Concepts,file,racket-1.rkt,2024-10-21T11:24:45Z,https://canvas.instructure.com/files/1050~180004706/download?download_frd=1&verifier=Eqaa9Xtv0eyu2WX9KfQ96HArMx0nl8wf5zGPNewm,N/A,N/A,N/A
10500000180004704,Cmpsc461 Fa25 Programming Language Concepts,file,racket.rkt,2024-10-14T12:46:17Z,https://canvas.instructure.com/files/1050~180004704/download?download_frd=1&verifier=gYfaVcCfEYYnHWVWrGsipq4YKgPiYro7hfsJXYFm,N/A,N/A,N/A
10500000183442631,Cmpsc461 Fa25 Programming Language Concepts,file,README - Quick Start Guide.pdf,2025-10-17T02:20:05Z,https://canvas.instructure.com/files/1050~183442631/download?download_frd=1&verifier=KTEjkS2lZsptnR5zpfShAcAArzIR9clMiT3W981n,N/A,N/A,N/A
10500000180004623,Cmpsc461 Fa25 Programming Language Concepts,file,Recursion.pdf,2024-10-09T11:37:50Z,https://canvas.instructure.com/files/1050~180004623/download?download_frd=1&verifier=fB5P3H4TjXmj6UVFY638GFeSIF1VM34EpzlxTi69,N/A,N/A,N/A
10500000181242738,Cmpsc461 Fa25 Programming Language Concepts,file,Regular-Expression-Annotated.pdf,2025-09-05T10:22:11Z,https://canvas.instructure.com/files/1050~181242738/download?download_frd=1&verifier=IgHj9x5MFyXhpAwZo7teTV7RxRp7pu5OizKJIjwX,N/A,N/A,N/A
10500000180004551,Cmpsc461 Fa25 Programming Language Concepts,file,Regular-Expression.pdf,2024-08-30T12:17:10Z,https://canvas.instructure.com/files/1050~180004551/download?download_frd=1&verifier=OUQtC0tWydu3o8ESJzeUekkK0777sXicVIqVoAao,N/A,N/A,N/A
10500000182429697,Cmpsc461 Fa25 Programming Language Concepts,file,Review_for_Midterm-1.pdf,2025-09-26T19:57:40Z,https://canvas.instructure.com/files/1050~182429697/download?download_frd=1&verifier=RoExXOTJFc3hVCod8doe2FSn62VJB63hagttVKNm,N/A,N/A,N/A
10500000180973757,Cmpsc461 Fa25 Programming Language Concepts,file,scenarios.txt,2025-08-31T00:05:18Z,https://canvas.instructure.com/files/1050~180973757/download?download_frd=1&verifier=WTRILl2F0SsangCaK6oz9W5RA4Cdj4ZxHTnjgN2g,N/A,N/A,"Ten activities explore programming language concepts, covering lexical analysis topics like token definition, regex patterns, error handling, and lookahead. Other areas include Unix shell pattern matching, alphabet/string properties, regular expression construction for languages, email validation, and operator precedence rules."
10500000181211349,Cmpsc461 Fa25 Programming Language Concepts,file,scenarios.txt,2025-09-04T18:41:25Z,https://canvas.instructure.com/files/1050~181211349/download?download_frd=1&verifier=eH45tjjYJ6bamo35IItPfm8L1yD1EjzOpnPITT57,N/A,N/A,"Ten activities explore programming language concepts, covering lexical analysis topics like token definition, regex patterns, error handling, and lookahead. Other areas include Unix shell pattern matching, alphabet/string properties, regular expression construction for languages, email validation, and operator precedence rules."
10500000181580693,Cmpsc461 Fa25 Programming Language Concepts,file,scenarios.txt,2025-09-11T17:29:17Z,https://canvas.instructure.com/files/1050~181580693/download?download_frd=1&verifier=7ORsMYazH0pOPRo8O0lVohvVs3iTFXS0bftJ2XUN,N/A,N/A,"Ten activities explore programming language concepts, covering lexical analysis topics like token definition, regex patterns, error handling, and lookahead. Other areas include Unix shell pattern matching, alphabet/string properties, regular expression construction for languages, email validation, and operator precedence rules."
10500000182007858,Cmpsc461 Fa25 Programming Language Concepts,file,scenarios.txt,2025-09-19T12:33:09Z,https://canvas.instructure.com/files/1050~182007858/download?download_frd=1&verifier=3funzmN30b4PZ72wKyI1m9QGLqBXERkJgDe9suR5,N/A,N/A,"Ten activities explore programming language concepts, covering lexical analysis topics like token definition, regex patterns, error handling, and lookahead. Other areas include Unix shell pattern matching, alphabet/string properties, regular expression construction for languages, email validation, and operator precedence rules."
10500000182851330,Cmpsc461 Fa25 Programming Language Concepts,file,scenarios.txt,2025-10-06T11:15:37Z,https://canvas.instructure.com/files/1050~182851330/download?download_frd=1&verifier=tWBN3J4VPZxtGUV9TtIh60I17e3DRjdx0VsIpEFE,N/A,N/A,"Ten activities explore programming language concepts, covering lexical analysis topics like token definition, regex patterns, error handling, and lookahead. Other areas include Unix shell pattern matching, alphabet/string properties, regular expression construction for languages, email validation, and operator precedence rules."
10500000183129854,Cmpsc461 Fa25 Programming Language Concepts,file,scenarios.txt,2025-10-10T23:15:03Z,https://canvas.instructure.com/files/1050~183129854/download?download_frd=1&verifier=f23ZrIO5XCq8CmWQ2fJM2TezWy3hvKmNW00Vbm4a,N/A,N/A,"Ten activities explore programming language concepts, covering lexical analysis topics like token definition, regex patterns, error handling, and lookahead. Other areas include Unix shell pattern matching, alphabet/string properties, regular expression construction for languages, email validation, and operator precedence rules."
10500000183497113,Cmpsc461 Fa25 Programming Language Concepts,file,scenarios.txt,2025-10-18T18:55:36Z,https://canvas.instructure.com/files/1050~183497113/download?download_frd=1&verifier=KrjdfCysscSdhvILYiVCj0dycdYLX3LOlGkF06cx,N/A,N/A,"Ten activities explore programming language concepts, covering lexical analysis topics like token definition, regex patterns, error handling, and lookahead. Other areas include Unix shell pattern matching, alphabet/string properties, regular expression construction for languages, email validation, and operator precedence rules."
10500000180004622,Cmpsc461 Fa25 Programming Language Concepts,file,Simply-Typed-Lambda-Calculus (Excercise).pdf,2024-11-19T01:53:13Z,https://canvas.instructure.com/files/1050~180004622/download?download_frd=1&verifier=xyOoVfgHdO4psIp4FfhkpxfODtA0TYP3kvfead9k,N/A,N/A,N/A
10500000182606533,Cmpsc461 Fa25 Programming Language Concepts,file,tokens.txt,2025-09-30T20:44:16Z,https://canvas.instructure.com/files/1050~182606533/download?download_frd=1&verifier=dtzxfMODHw4qv7yt907Ta8vjEbclFlNM2w92bAgC,N/A,N/A,"This content defines tokens for a grammar used in checker.py, encompassing programming language elements like identifiers, numbers, keywords (IF, FOR, PRINT), logical (AND, OR, NOT), arithmetic (+, -, *, /, %), and comparison (==, !=, <, >) operators, assignment (=), plus punctuation ((), ,, :) and EOF."
10500000182308317,Cmpsc461 Fa25 Programming Language Concepts,file,Top-Down-Parsing-Annotated.pdf,2025-09-24T20:58:28Z,https://canvas.instructure.com/files/1050~182308317/download?download_frd=1&verifier=zp7yOYFVRYPeYrrMjPrOiytZ80MhglDLSkh9ta8z,N/A,N/A,N/A
10500000180004575,Cmpsc461 Fa25 Programming Language Concepts,file,Top-Down-Parsing.pdf,2024-09-23T10:17:35Z,https://canvas.instructure.com/files/1050~180004575/download?download_frd=1&verifier=YJfOd2k0b1CCNWtPxiIFUQgOkl4wd4M08lmEgUXh,N/A,N/A,N/A
10500000180004544,Cmpsc461 Fa25 Programming Language Concepts,file,Type Inference.pdf,2024-11-13T12:07:43Z,https://canvas.instructure.com/files/1050~180004544/download?download_frd=1&verifier=WEBYxdx2F3g4SyDt6x8lSPU3LNwAmC3NOsL0KduE,N/A,N/A,N/A
10500000180004543,Cmpsc461 Fa25 Programming Language Concepts,file,Type System.pdf,2024-11-13T12:04:28Z,https://canvas.instructure.com/files/1050~180004543/download?download_frd=1&verifier=QWnoS7r30ZHDBnQfFmFbqwIiN2ldiUboEfgn5tL5,N/A,N/A,N/A
10500000180004585,Cmpsc461 Fa25 Programming Language Concepts,file,Type-System-notes.pdf,2024-11-13T12:04:39Z,https://canvas.instructure.com/files/1050~180004585/download?download_frd=1&verifier=6zinUbulVAwEGBLqK8C00Gwpm4mN1i2DiudzQZAp,N/A,N/A,N/A
10500000180004684,Cmpsc461 Fa25 Programming Language Concepts,file,Types.pdf,2024-11-04T12:38:21Z,https://canvas.instructure.com/files/1050~180004684/download?download_frd=1&verifier=atPIpNAJDM3y1yFr3DzWu8XPF6wymNco9LNHEyxb,N/A,N/A,"Types are collections of values sharing structural properties and operations, crucial for program organization, optimization, and preventing type errors where operations are undefined for a given data type. Type systems impose constraints, categorized as static (compile-time checking) or dynamic (run-time checking), with tradeoffs in flexibility and performance. Languages are also classified as strongly or weakly typed based on error detection. Type systems define rules for equivalence (name vs. structural), compatibility, and inference."
10500000180004621,Cmpsc461 Fa25 Programming Language Concepts,file,Untyped Lambda Calculus.pdf,2024-11-19T01:47:02Z,https://canvas.instructure.com/files/1050~180004621/download?download_frd=1&verifier=hDNZApTL6vrM9VsMbHTlgkkNmtoG9AykeybJ7TFj,N/A,N/A,N/A
10500000180004511,Cmpsc461 Fa25 Programming Language Concepts,file,WHY CMPSC-461.pdf,2023-09-15T13:33:12Z,https://canvas.instructure.com/files/1050~180004511/download?download_frd=1&verifier=QZFopspgIoY56R8Fk27Xa8ysQatdrP4w5OVAwpn3,N/A,N/A,N/A
10500000005381143,Econ 102 Section 010 Microeconomic Analysis,module,Fun and Relaxation Corner,,N/A,completed,N/A,N/A
10500000005589282,Cmpen 270 Spring 2025,module,Academic Integrity in EECS,,N/A,completed,N/A,N/A
10500000005557827,Cmpen 270 Spring 2025,module,Week 1,,N/A,completed,N/A,N/A
10500000005557828,Cmpen 270 Spring 2025,module,Week 2,,N/A,completed,N/A,N/A
10500000005557829,Cmpen 270 Spring 2025,module,Week 3,,N/A,completed,N/A,N/A
10500000005557830,Cmpen 270 Spring 2025,module,Week 4,,N/A,completed,N/A,N/A
10500000005557831,Cmpen 270 Spring 2025,module,Week 5,,N/A,completed,N/A,N/A
10500000005557832,Cmpen 270 Spring 2025,module,Week 6,,N/A,completed,N/A,N/A
10500000005557833,Cmpen 270 Spring 2025,module,Week 7,,N/A,completed,N/A,N/A
10500000005557834,Cmpen 270 Spring 2025,module,Week 8,,N/A,completed,N/A,N/A
10500000005557835,Cmpen 270 Spring 2025,module,Week 9,,N/A,completed,N/A,N/A
10500000005557836,Cmpen 270 Spring 2025,module,Week 10,,N/A,completed,N/A,N/A
10500000005557837,Cmpen 270 Spring 2025,module,Week 11,,N/A,completed,N/A,N/A
10500000005557838,Cmpen 270 Spring 2025,module,Week 12,,N/A,completed,N/A,N/A
10500000005557839,Cmpen 270 Spring 2025,module,Week 13,,N/A,completed,N/A,N/A
10500000005557840,Cmpen 270 Spring 2025,module,Week 14,,N/A,completed,N/A,N/A
10500000005557841,Cmpen 270 Spring 2025,module,Week 15,,N/A,completed,N/A,N/A
10500000005535432,Cmpsc221 Spring 2025,module,General Information,,N/A,completed,N/A,N/A
10500000005568140,Cmpsc221 Spring 2025,module,Academic Integrity in EECS,,N/A,completed,N/A,N/A
10500000005535434,Cmpsc221 Spring 2025,module,Chapter PPTs,,N/A,completed,N/A,N/A
10500000005535435,Cmpsc221 Spring 2025,module,Programming Assignments,,N/A,completed,N/A,N/A
10500000005535437,Cmpsc221 Spring 2025,module,Tests,,N/A,completed,N/A,N/A
10500000005535439,Cmpsc221 Spring 2025,module,Week 1,,N/A,completed,N/A,N/A
10500000005535440,Cmpsc221 Spring 2025,module,Week 2,,N/A,completed,N/A,N/A
10500000005535441,Cmpsc221 Spring 2025,module,Week 3,,N/A,completed,N/A,N/A
10500000005535442,Cmpsc221 Spring 2025,module,Week 4,,N/A,completed,N/A,N/A
10500000005535443,Cmpsc221 Spring 2025,module,Week 5,,N/A,completed,N/A,N/A
10500000005535444,Cmpsc221 Spring 2025,module,Week 6,,N/A,completed,N/A,N/A
10500000005535445,Cmpsc221 Spring 2025,module,Week 7,,N/A,completed,N/A,N/A
10500000005535447,Cmpsc221 Spring 2025,module,Week 9,,N/A,completed,N/A,N/A
10500000005535448,Cmpsc221 Spring 2025,module,Week 10,,N/A,completed,N/A,N/A
10500000005535449,Cmpsc221 Spring 2025,module,Week 11,,N/A,completed,N/A,N/A
10500000005535450,Cmpsc221 Spring 2025,module,Week 12,,N/A,completed,N/A,N/A
10500000005535451,Cmpsc221 Spring 2025,module,Week 13,,N/A,completed,N/A,N/A
10500000005535452,Cmpsc221 Spring 2025,module,Week 14,,N/A,completed,N/A,N/A
10500000005535453,Cmpsc221 Spring 2025,module,Week 15,,N/A,completed,N/A,N/A
10500000005764190,Cmpsc 465 Data Structures And Algorithms,module,Academic Integrity in EECS,,N/A,completed,N/A,N/A
10500000005769638,Cmpsc461 Fa25 Programming Language Concepts,module,Academic Integrity in EECS,,N/A,completed,N/A,N/A
10500000005749039,Cmpsc461 Fa25 Programming Language Concepts,module,Week 1,,N/A,completed,N/A,N/A
10500000005749040,Cmpsc461 Fa25 Programming Language Concepts,module,Week 2,,N/A,completed,N/A,N/A
10500000005749041,Cmpsc461 Fa25 Programming Language Concepts,module,Week 3,,N/A,completed,N/A,N/A
10500000005749042,Cmpsc461 Fa25 Programming Language Concepts,module,Week 4,,N/A,completed,N/A,N/A
10500000005749043,Cmpsc461 Fa25 Programming Language Concepts,module,Week 5,,N/A,completed,N/A,N/A
10500000005749044,Cmpsc461 Fa25 Programming Language Concepts,module,Week 6,,N/A,completed,N/A,N/A
10500000005749045,Cmpsc461 Fa25 Programming Language Concepts,module,Week 7,,N/A,completed,N/A,N/A
10500000005749046,Cmpsc461 Fa25 Programming Language Concepts,module,Week 8,,N/A,completed,N/A,N/A
10500000005749047,Cmpsc461 Fa25 Programming Language Concepts,module,Week 9,,N/A,completed,N/A,N/A
10500000005749048,Cmpsc461 Fa25 Programming Language Concepts,module,Week 10,,N/A,completed,N/A,N/A
10500000005749049,Cmpsc461 Fa25 Programming Language Concepts,module,Week 11,,N/A,completed,N/A,N/A
10500000005749050,Cmpsc461 Fa25 Programming Language Concepts,module,Week 12,,N/A,completed,N/A,N/A
10500000005749053,Cmpsc461 Fa25 Programming Language Concepts,module,Week 13,,N/A,completed,N/A,N/A
10500000005749054,Cmpsc461 Fa25 Programming Language Concepts,module,Week 14,,N/A,completed,N/A,N/A
10500000005749055,Cmpsc461 Fa25 Programming Language Concepts,module,Week 15,,N/A,completed,N/A,N/A
10500000005749056,Cmpsc461 Fa25 Programming Language Concepts,module,Week 16,,N/A,completed,N/A,N/A
10500000005749057,Cmpsc461 Fa25 Programming Language Concepts,module,Final Exam,,N/A,completed,N/A,N/A
10500000042488390,Econ 102 Section 010 Microeconomic Analysis,SubHeader,Daily Games That I Play Every Day,,,N/A,N/A,N/A
10500000042488391,Econ 102 Section 010 Microeconomic Analysis,ExternalUrl,Bandle (Guess the song),,https://canvas.instructure.com/api/v1/courses/10500000002349828/module_item_redirect/10500000042488391,N/A,N/A,N/A
10500000042488392,Econ 102 Section 010 Microeconomic Analysis,ExternalUrl,Connections NYT (Find groups of 4 that connect),,https://canvas.instructure.com/api/v1/courses/10500000002349828/module_item_redirect/10500000042488392,N/A,N/A,N/A
10500000042488393,Econ 102 Section 010 Microeconomic Analysis,ExternalUrl,Mini Crossword,,https://canvas.instructure.com/api/v1/courses/10500000002349828/module_item_redirect/10500000042488393,N/A,N/A,N/A
10500000042488394,Econ 102 Section 010 Microeconomic Analysis,ExternalUrl,Disorderly (Order 6 items from a random topic),,https://canvas.instructure.com/api/v1/courses/10500000002349828/module_item_redirect/10500000042488394,N/A,N/A,N/A
10500000042488395,Econ 102 Section 010 Microeconomic Analysis,SubHeader,Other Daily Games,,,N/A,N/A,N/A
10500000042488396,Econ 102 Section 010 Microeconomic Analysis,ExternalUrl,Tradle (Learn what countries export),,https://canvas.instructure.com/api/v1/courses/10500000002349828/module_item_redirect/10500000042488396,N/A,N/A,N/A
10500000042488397,Econ 102 Section 010 Microeconomic Analysis,ExternalUrl,Wordle,,https://canvas.instructure.com/api/v1/courses/10500000002349828/module_item_redirect/10500000042488397,N/A,N/A,N/A
10500000042488398,Econ 102 Section 010 Microeconomic Analysis,ExternalUrl,Timeguessr (Guess the location and time of a picture),,https://canvas.instructure.com/api/v1/courses/10500000002349828/module_item_redirect/10500000042488398,N/A,N/A,N/A
10500000042488399,Econ 102 Section 010 Microeconomic Analysis,ExternalUrl,Costcodle (Guess the price of an item at Costco),,https://canvas.instructure.com/api/v1/courses/10500000002349828/module_item_redirect/10500000042488399,N/A,N/A,N/A
10500000044139432,Cmpen 270 Spring 2025,Page,What is Academic Integrity (AI)?,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139432,N/A,N/A,N/A
10500000044139433,Cmpen 270 Spring 2025,Page,Why is Academic Integrity Important?,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139433,N/A,N/A,N/A
10500000044139434,Cmpen 270 Spring 2025,Page,Types of AI Violations,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139434,N/A,N/A,N/A
10500000044139435,Cmpen 270 Spring 2025,Page,Consequences of an AI Violation,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139435,N/A,N/A,N/A
10500000044139436,Cmpen 270 Spring 2025,Page,Academic Integrity Violation Process,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139436,N/A,N/A,N/A
10500000044139437,Cmpen 270 Spring 2025,Quiz,EECS Academic Integrity Quiz,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139437,N/A,N/A,N/A
10500000044088967,Cmpen 270 Spring 2025,File,Lecture Set 1: Course Introduction,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044088967,N/A,N/A,N/A
10500000043918098,Cmpen 270 Spring 2025,File,Lecture Set 2: Basic Number Representation,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918098,N/A,N/A,N/A
10500000043918101,Cmpen 270 Spring 2025,Page,Basic Number Representation Video Lecture (Parts 1 - 3),,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918101,N/A,N/A,N/A
10500000043918102,Cmpen 270 Spring 2025,Page,Basic Number Representation Video Lecture (Parts 4 - 7),,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918102,N/A,N/A,N/A
10500000043918103,Cmpen 270 Spring 2025,Quiz,Basic Number Representation Video Lecture Quiz,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918103,N/A,N/A,N/A
10500000043918104,Cmpen 270 Spring 2025,File,DEB Demo Instructions - Electronic Copy,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918104,N/A,N/A,N/A
10500000043918113,Cmpen 270 Spring 2025,File,How to use the DEB-pdf,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918113,N/A,N/A,N/A
10500000044227584,Cmpen 270 Spring 2025,ExternalTool,How to DEB - CMPEN 270 LAB Video,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044227584,N/A,N/A,N/A
10500000043918106,Cmpen 270 Spring 2025,File,Lecture Set 3: Complement Systems,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918106,N/A,N/A,N/A
10500000043918108,Cmpen 270 Spring 2025,Page,Number Representation: Complement Systems Video Lecture,,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918108,N/A,N/A,N/A
